state,county,name,poverty,lower,upper,percent
48,213,Henderson County,"15,699","13,255","18,143",20.2
48,215,Hidalgo County,"275,840","261,243","290,437",33.5
48,217,Hill County,"7,413","6,368","8,458",21.8
48,219,Hockley County,"3,280","2,562","3,998",14.4
48,221,Hood County,"6,562","5,332","7,792",12.4
48,223,Hopkins County,"7,205","6,186","8,224",20.3
48,225,Houston County,"5,176","4,219","6,133",25.9
48,227,Howard County,"5,320","4,193","6,447",17.5
48,229,Hudspeth County,834,638,"1,030",26.7
48,231,Hunt County,"17,603","15,672","19,534",20.5
48,233,Hutchinson County,"2,994","2,467","3,521",13.9
48,235,Irion County,135,104,166,8.6
48,237,Jack County,"1,151",880,"1,422",14.9
48,239,Jackson County,"2,121","1,683","2,559",14.7
48,241,Jasper County,"6,117","4,719","7,515",17.7
48,243,Jeff Davis County,277,213,341,13.1
48,245,Jefferson County,"50,051","45,556","54,546",21.2
48,247,Jim Hogg County,"1,177",899,"1,455",22.5
48,249,Jim Wells County,"8,249","6,597","9,901",20.2
48,251,Johnson County,"20,492","17,498","23,486",13.3
48,253,Jones County,"3,430","2,618","4,242",23.4
48,255,Karnes County,"2,735","2,201","3,269",22.3
48,257,Kaufman County,"15,114","12,853","17,375",13.8
48,259,Kendall County,"3,188","2,472","3,904",8.3
48,261,Kenedy County,71,54,88,17.9
48,263,Kent County,92,71,113,12.4
48,265,Kerr County,"8,570","7,215","9,925",17.6
48,267,Kimble County,814,626,"1,002",18.5
48,269,King County,28,21,35,10.7
48,271,Kinney County,671,521,821,21.0
48,273,Kleberg County,"6,875","5,449","8,301",22.8
48,275,Knox County,800,621,979,21.3
48,277,Lamar County,"9,086","7,510","10,662",18.6
48,279,Lamb County,"3,019","2,510","3,528",22.6
48,281,Lampasas County,"2,858","2,227","3,489",14.4
48,283,La Salle County,"1,638","1,233","2,043",28.1
48,285,Lavaca County,"2,668","2,146","3,190",13.8
48,287,Lee County,"2,113","1,669","2,557",13.0
48,289,Leon County,"2,251","1,728","2,774",13.5
48,291,Liberty County,"12,663","10,224","15,102",17.4
48,293,Limestone County,"4,298","3,446","5,150",19.6
48,295,Lipscomb County,371,288,454,10.6
48,297,Live Oak County,"1,697","1,312","2,082",15.5
48,299,Llano County,"2,868","2,237","3,499",14.9
48,301,Loving County,8,6,10,9.3
48,303,Lubbock County,"49,964","44,303","55,625",17.7
48,305,Lynn County,"1,044",806,"1,282",18.3
48,307,McCulloch County,"1,520","1,171","1,869",18.9
48,309,McLennan County,"46,019","40,768","51,270",19.7
48,311,McMullen County,73,56,90,9.2
48,313,Madison County,"2,429","1,917","2,941",21.5
48,315,Marion County,"2,307","1,817","2,797",23.1
48,317,Martin County,674,522,826,12.5
48,319,Mason County,603,467,739,14.8
48,321,Matagorda County,"7,950","6,752","9,148",22.1
48,323,Maverick County,"14,808","12,204","17,412",26.5
48,325,Medina County,"6,510","5,000","8,020",14.3
48,327,Menard County,478,368,588,22.7
48,329,Midland County,"15,319","11,999","18,639",9.9
48,331,Milam County,"4,361","3,430","5,292",18.3
48,333,Mills County,802,619,985,17.1
48,335,Mitchell County,"1,451","1,100","1,802",20.7
48,337,Montague County,"2,836","2,249","3,423",14.8
48,339,Montgomery County,"55,864","47,634","64,094",10.9
48,341,Moore County,"3,208","2,571","3,845",14.6
48,343,Morris County,"2,345","1,783","2,907",18.6
48,345,Motley County,201,153,249,17.5
48,347,Nacogdoches County,"13,685","11,424","15,946",22.7
48,349,Navarro County,"9,567","7,913","11,221",20.3
48,351,Newton County,"2,703","2,044","3,362",20.2
48,353,Nolan County,"2,632","2,007","3,257",17.9
48,355,Nueces County,"58,798","50,826","66,770",16.8
48,357,Ochiltree County,"1,145",909,"1,381",10.7
48,359,Oldham County,284,226,342,15.6
48,361,Orange County,"13,175","10,887","15,463",16.0
48,363,Palo Pinto County,"5,146","4,171","6,121",18.6
48,365,Panola County,"3,626","2,963","4,289",15.5
48,367,Parker County,"11,997","9,942","14,052",9.9
48,369,Parmer County,"1,433","1,124","1,742",14.6
48,371,Pecos County,"2,448","1,868","3,028",17.8
48,373,Polk County,"7,687","6,207","9,167",18.5
48,375,Potter County,"24,669","21,321","28,017",21.5
48,377,Presidio County,"1,520","1,158","1,882",21.8
48,379,Rains County,"1,633","1,234","2,032",14.9
48,381,Randall County,"12,181","10,112","14,250",9.7
48,383,Reagan County,417,341,493,11.2
48,385,Real County,615,473,757,18.7
48,387,Red River County,"2,465","1,980","2,950",20.1
48,389,Reeves County,"2,785","2,102","3,468",24.8
48,391,Refugio County,"1,211",972,"1,450",16.9
48,393,Roberts County,67,51,83,7.3
48,395,Robertson County,"3,096","2,403","3,789",19.0
48,397,Rockwall County,"5,944","4,908","6,980",6.8
48,399,Runnels County,"1,846","1,432","2,260",18.1
48,401,Rusk County,"8,053","6,487","9,619",16.6
48,403,Sabine County,"1,951","1,539","2,363",19.0
48,405,San Augustine County,"1,995","1,552","2,438",23.9
48,407,San Jacinto County,"5,009","3,941","6,077",18.6
48,409,San Patricio County,"10,452","8,262","12,642",15.8
48,411,San Saba County,"1,058",829,"1,287",20.3
48,413,Schleicher County,427,329,525,13.6
48,415,Scurry County,"2,218","1,706","2,730",14.1
48,417,Shackelford County,434,334,534,13.1
48,419,Shelby County,"5,546","4,560","6,532",22.0
48,421,Sherman County,407,321,493,13.4
48,423,Smith County,"38,908","34,962","42,854",18.1
48,425,Somervell County,"1,030",816,"1,244",12.1
48,427,Starr County,"21,981","18,748","25,214",35.4
48,429,Stephens County,"1,807","1,452","2,162",20.8
48,431,Sterling County,154,119,189,11.8
48,433,Stonewall County,212,163,261,15.5
48,435,Sutton County,522,400,644,13.2
48,437,Swisher County,"1,449","1,140","1,758",20.9
48,439,Tarrant County,"291,534","276,189","306,879",15.2
48,441,Taylor County,"20,789","17,969","23,609",15.9
48,443,Terrell County,168,131,205,18.1
48,445,Terry County,"2,469","1,900","3,038",21.2
48,447,Throckmorton County,228,174,282,14.2
48,449,Titus County,"6,564","5,507","7,621",20.6
48,451,Tom Green County,"17,398","14,262","20,534",15.6
48,453,Travis County,"188,959","178,903","199,015",16.7
48,455,Trinity County,"2,800","2,160","3,440",19.9
48,457,Tyler County,"3,737","2,902","4,572",19.3
48,459,Upshur County,"5,816","4,472","7,160",14.6
48,461,Upton County,483,382,584,14.3
48,463,Uvalde County,"5,859","4,576","7,142",22.1
48,465,Val Verde County,"10,453","8,495","12,411",22.2
48,467,Van Zandt County,"8,294","6,723","9,865",15.9
48,469,Victoria County,"14,135","12,010","16,260",15.8
48,471,Walker County,"13,767","11,820","15,714",26.3
48,473,Waller County,"6,874","5,336","8,412",16.1
48,475,Ward County,"1,604","1,257","1,951",14.0
48,477,Washington County,"4,894","3,925","5,863",15.0
48,479,Webb County,"85,109","79,154","91,064",32.3
48,481,Wharton County,"6,849","5,528","8,170",16.8
48,483,Wheeler County,682,527,837,12.0
48,485,Wichita County,"23,210","20,440","25,980",19.3
48,487,Wilbarger County,"2,000","1,548","2,452",15.8
48,489,Willacy County,"7,209","5,922","8,496",38.8
48,491,Williamson County,"37,898","34,056","41,740",7.8
48,493,Wilson County,"5,029","4,022","6,036",11.0
48,495,Winkler County,"1,041",817,"1,265",13.5
48,497,Wise County,"6,044","4,705","7,383",10.0
48,499,Wood County,"6,348","5,046","7,650",15.4
48,501,Yoakum County,935,722,"1,148",11.4
48,503,Young County,"2,962","2,335","3,589",16.4
48,505,Zapata County,"4,654","3,842","5,466",32.6
48,507,Zavala County,"3,672","2,843","4,501",31.0
49,000,Utah,"341,587","330,845","352,329",11.8
49,001,Beaver County,628,482,774,9.8
49,003,Box Elder County,"5,947","5,112","6,782",11.6
49,005,Cache County,"16,303","14,141","18,465",14.2
49,007,Carbon County,"3,178","2,559","3,797",15.7
49,009,Daggett County,88,68,108,8.3
49,011,Davis County,"23,606","20,064","27,148",7.2
49,013,Duchesne County,"2,328","1,924","2,732",11.6
49,015,Emery County,"1,360","1,078","1,642",12.9
49,017,Garfield County,589,463,715,12.2
49,019,Grand County,"1,401","1,126","1,676",15.0
49,021,Iron County,"10,278","8,866","11,690",22.1
49,023,Juab County,"1,184",935,"1,433",11.4
49,025,Kane County,823,644,"1,002",11.8
49,027,Millard County,"1,609","1,247","1,971",12.9
49,029,Morgan County,488,377,599,4.6
49,031,Piute County,271,209,333,18.7
49,033,Rich County,237,184,290,10.3
49,035,Salt Lake County,"128,385","119,937","136,833",11.9
49,037,San Juan County,"4,366","3,676","5,056",29.2
49,039,Sanpete County,"4,459","3,571","5,347",17.1
49,041,Sevier County,"2,475","1,912","3,038",12.1
49,043,Summit County,"2,656","2,194","3,118",6.8
49,045,Tooele County,"4,956","3,904","6,008",8.1
49,047,Uintah County,"3,512","2,783","4,241",9.6
49,049,Utah County,"69,472","63,972","74,972",12.6
49,051,Wasatch County,"1,950","1,524","2,376",7.1
49,053,Washington County,"19,330","16,030","22,630",12.9
49,055,Wayne County,383,289,477,14.1
49,057,Weber County,"29,322","25,718","32,926",12.3
50,000,Vermont,"72,294","68,859","75,729",12.0
50,001,Addison County,"3,260","2,521","3,999",9.5
50,003,Bennington County,"5,035","4,035","6,035",14.4
50,005,Caledonia County,"4,139","3,308","4,970",13.9
50,007,Chittenden County,"16,626","14,659","18,593",11.0
50,009,Essex County,"1,196",975,"1,417",19.6
50,011,Franklin County,"4,362","3,288","5,436",9.1
50,013,Grand Isle County,635,478,792,9.1
50,015,Lamoille County,"3,075","2,442","3,708",12.6
50,017,Orange County,"3,598","2,923","4,273",12.8
50,019,Orleans County,"4,238","3,435","5,041",16.2
50,021,Rutland County,"7,774","6,407","9,141",13.5
50,023,Washington County,"6,224","5,065","7,383",11.0
50,025,Windham County,"5,478","4,507","6,449",12.9
50,027,Windsor County,"6,654","5,496","7,812",12.1
51,000,Virginia,"955,541","936,889","974,193",11.8
51,001,Accomack County,"6,319","5,021","7,617",19.4
51,003,Albemarle County,"8,982","7,417","10,547",9.1
51,005,Alleghany County,"2,450","2,028","2,872",15.8
51,007,Amelia County,"1,636","1,302","1,970",12.9
51,009,Amherst County,"4,179","3,256","5,102",13.7
51,011,Appomattox County,"2,290","1,829","2,751",15.1
51,013,Arlington County,"19,117","16,674","21,560",8.5
51,015,Augusta County,"6,977","5,586","8,368",9.8
51,017,Bath County,519,402,636,11.5
51,019,Bedford County,"7,166","5,705","8,627",9.4
51,021,Bland County,834,644,"1,024",14.1
51,023,Botetourt County,"2,544","2,048","3,040",7.8
51,025,Brunswick County,"3,205","2,548","3,862",21.9
51,027,Buchanan County,"5,095","4,023","6,167",23.2
51,029,Buckingham County,"3,376","2,700","4,052",22.8
51,031,Campbell County,"7,883","6,503","9,263",14.5
51,033,Caroline County,"3,206","2,463","3,949",11.0
51,035,Carroll County,"4,998","3,946","6,050",17.0
51,036,Charles City County,919,732,"1,106",13.1
51,037,Charlotte County,"2,496","1,996","2,996",20.7
51,041,Chesterfield County,"27,051","22,668","31,434",8.3
51,043,Clarke County,"1,162",903,"1,421",8.2
51,045,Craig County,644,497,791,12.4
51,047,Culpeper County,"5,219","4,152","6,286",11.0
51,049,Cumberland County,"1,861","1,474","2,248",19.0
51,051,Dickenson County,"3,165","2,463","3,867",21.3
51,053,Dinwiddie County,"3,316","2,623","4,009",12.1
51,057,Essex County,"1,590","1,228","1,952",14.5
51,059,Fairfax County,"75,137","66,728","83,546",6.7
51,061,Fauquier County,"4,980","3,994","5,966",7.4
51,063,Floyd County,"2,178","1,715","2,641",14.1
51,065,Fluvanna County,"1,946","1,492","2,400",7.9
51,067,Franklin County,"8,927","7,619","10,235",16.3
51,069,Frederick County,"6,233","4,907","7,559",7.7
51,071,Giles County,"2,254","1,804","2,704",13.5
51,073,Gloucester County,"3,539","2,743","4,335",9.7
51,075,Goochland County,"1,567","1,194","1,940",7.5
51,077,Grayson County,"2,969","2,436","3,502",19.9
51,079,Greene County,"1,816","1,406","2,226",9.6
51,081,Greensville County,"2,165","1,660","2,670",25.1
51,083,Halifax County,"6,180","5,002","7,358",18.0
51,085,Hanover County,"6,140","4,984","7,296",6.1
51,087,Henrico County,"34,985","31,064","38,906",11.0
51,089,Henry County,"10,553","8,769","12,337",20.5
51,091,Highland County,328,256,400,14.6
51,093,Isle of Wight County,"3,633","2,961","4,305",10.2
51,095,James City County,"5,680","4,592","6,768",7.9
51,097,King and Queen County,"1,060",842,"1,278",14.8
51,099,King George County,"1,878","1,440","2,316",7.5
51,101,King William County,"1,409","1,109","1,709",8.8
51,103,Lancaster County,"1,491","1,149","1,833",13.7
51,105,Lee County,"6,161","4,986","7,336",26.6
51,107,Loudoun County,"14,077","11,754","16,400",3.9
51,109,Louisa County,"3,920","3,088","4,752",11.5
51,111,Lunenburg County,"2,565","2,029","3,101",22.4
51,113,Madison County,"1,598","1,257","1,939",12.3
51,115,Mathews County,927,713,"1,141",10.6
51,117,Mecklenburg County,"6,384","5,291","7,477",21.1
51,119,Middlesex County,"1,489","1,147","1,831",14.4
51,121,Montgomery County,"21,796","19,859","23,733",24.8
51,125,Nelson County,"1,975","1,542","2,408",13.4
51,127,New Kent County,"1,201",917,"1,485",6.2
51,131,Northampton County,"2,555","2,016","3,094",21.5
51,133,Northumberland County,"1,750","1,340","2,160",14.3
51,135,Nottoway County,"3,334","2,625","4,043",24.3
51,137,Orange County,"3,672","2,929","4,415",10.7
51,139,Page County,"3,991","3,230","4,752",16.9
51,141,Patrick County,"3,934","3,252","4,616",21.9
51,143,Pittsylvania County,"8,923","7,342","10,504",14.6
51,145,Powhatan County,"1,855","1,414","2,296",7.1
51,147,Prince Edward County,"4,822","3,844","5,800",25.5
51,149,Prince George County,"3,424","2,705","4,143",10.5
51,153,Prince William County,"31,917","27,373","36,461",7.2
51,155,Pulaski County,"4,875","3,776","5,974",14.7
51,157,Rappahannock County,684,517,851,9.3
51,159,Richmond County,"1,439","1,105","1,773",19.7
51,161,Roanoke County,"7,498","6,152","8,844",8.2
51,163,Rockbridge County,"2,884","2,274","3,494",13.0
51,165,Rockingham County,"8,906","7,658","10,154",11.7
51,167,Russell County,"4,962","3,918","6,006",17.9
51,169,Scott County,"4,495","3,665","5,325",20.8
51,171,Shenandoah County,"5,114","4,200","6,028",12.0
51,173,Smyth County,"6,088","5,172","7,004",19.7
51,175,Southampton County,"2,507","1,924","3,090",15.3
51,177,Spotsylvania County,"11,742","9,927","13,557",9.2
51,179,Stafford County,"7,952","6,468","9,436",5.9
51,181,Surry County,878,673,"1,083",12.9
51,183,Sussex County,"2,185","1,714","2,656",23.9
51,185,Tazewell County,"8,003","6,518","9,488",19.2
51,187,Warren County,"4,289","3,444","5,134",11.3
51,191,Washington County,"7,734","6,221","9,247",14.5
51,193,Westmoreland County,"2,603","1,972","3,234",15.0
51,195,Wise County,"8,134","6,528","9,740",21.9
51,197,Wythe County,"4,493","3,656","5,330",15.6
51,199,York County,"3,617","2,850","4,384",5.5
51,510,Alexandria city,"14,266","11,954","16,578",9.6
51,520,Bristol city,"3,696","2,923","4,469",21.8
51,530,Buena Vista city,"1,056",819,"1,293",17.2
51,540,Charlottesville city,"11,276","10,160","12,392",25.9
51,550,Chesapeake city,"22,416","18,579","26,253",9.8
51,570,Colonial Heights city,"2,015","1,621","2,409",11.5
51,580,Covington city,936,722,"1,150",16.4
51,590,Danville city,"9,627","7,838","11,416",23.6
51,595,Emporia city,"1,364","1,080","1,648",26.1
51,600,Fairfax city,"1,866","1,525","2,207",7.8
51,610,Falls Church city,438,331,545,3.2
51,620,Franklin city,"1,888","1,492","2,284",22.5
51,630,Fredericksburg city,"4,291","3,445","5,137",16.8
51,640,Galax city,"1,526","1,193","1,859",22.7
51,650,Hampton city,"20,149","16,834","23,464",15.2
51,660,Harrisonburg city,"12,785","11,289","14,281",28.3
51,670,Hopewell city,"4,268","3,332","5,204",19.5
51,678,Lexington city,"1,112",845,"1,379",24.1
51,680,Lynchburg city,"17,175","15,324","19,026",25.0
51,683,Manassas city,"4,104","3,170","5,038",9.8
51,685,Manassas Park city,"1,350","1,074","1,626",8.9
51,690,Martinsville city,"3,187","2,477","3,897",23.8
51,700,Newport News city,"29,082","24,846","33,318",16.7
51,710,Norfolk city,"49,728","44,679","54,777",23.4
51,720,Norton city,856,669,"1,043",21.6
51,730,Petersburg city,"8,256","6,879","9,633",25.8
51,735,Poquoson city,707,551,863,5.9
51,740,Portsmouth city,"17,017","14,041","19,993",18.3
51,750,Radford city,"4,678","3,929","5,427",32.4
51,760,Richmond city,"51,415","47,272","55,558",25.0
51,770,Roanoke city,"19,938","16,964","22,912",20.4
51,775,Salem city,"2,393","1,848","2,938",10.2
51,790,Staunton city,"3,791","3,081","4,501",16.5
51,800,Suffolk city,"11,668","9,847","13,489",13.6
51,810,Virginia Beach city,"37,886","32,750","43,022",8.6
51,820,Waynesboro city,"3,092","2,395","3,789",14.6
51,830,Williamsburg city,"2,071","1,612","2,530",20.1
51,840,Winchester city,"3,574","2,713","4,435",13.4
53,000,Washington,"913,463","895,355","931,571",13.2
53,001,Adams County,"3,598","2,947","4,249",19.0
53,003,Asotin County,"3,573","2,849","4,297",16.3
53,005,Benton County,"26,893","23,628","30,158",14.6
53,007,Chelan County,"10,298","8,470","12,126",14.0
53,009,Clallam County,"11,518","9,848","13,188",16.2
53,011,Clark County,"44,213","38,703","49,723",9.9
53,013,Columbia County,607,469,745,15.5
53,015,Cowlitz County,"20,701","18,425","22,977",20.6
53,017,Douglas County,"6,120","4,978","7,262",15.5
53,019,Ferry County,"1,700","1,392","2,008",22.4
53,021,Franklin County,"14,661","12,404","16,918",17.3
53,023,Garfield County,310,240,380,14.2
53,025,Grant County,"14,508","11,796","17,220",15.8
53,027,Grays Harbor County,"13,322","11,257","15,387",19.6
53,029,Island County,"7,964","6,639","9,289",10.3
53,031,Jefferson County,"4,183","3,445","4,921",14.1
53,033,King County,"230,750","218,081","243,419",11.3
53,035,Kitsap County,"27,550","23,819","31,281",11.2
53,037,Kittitas County,"7,459","6,329","8,589",18.6
53,039,Klickitat County,"3,029","2,365","3,693",14.6
53,041,Lewis County,"12,695","10,463","14,927",17.1
53,043,Lincoln County,"1,274","1,002","1,546",12.5
53,045,Mason County,"9,040","7,636","10,444",15.6
53,047,Okanogan County,"9,427","8,024","10,830",23.2
53,049,Pacific County,"3,606","2,929","4,283",17.8
53,051,Pend Oreille County,"2,868","2,398","3,338",22.3
53,053,Pierce County,"106,432","97,890","114,974",13.1
53,055,San Juan County,"2,018","1,729","2,307",12.7
53,057,Skagit County,"18,627","16,409","20,845",15.7
53,059,Skamania County,"1,421","1,099","1,743",12.6
53,061,Snohomish County,"73,930","66,931","80,929",9.9
53,063,Spokane County,"76,910","70,461","83,359",16.3
53,065,Stevens County,"8,368","7,255","9,481",19.3
53,067,Thurston County,"31,197","27,796","34,598",11.9
53,069,Wahkiakum County,558,431,685,13.9
53,071,Walla Walla County,"8,682","7,030","10,334",15.7
53,073,Whatcom County,"31,842","28,461","35,223",15.7
53,075,Whitman County,"11,567","10,634","12,500",28.4
53,077,Yakima County,"50,044","45,009","55,079",20.5
54,000,West Virginia,"328,734","320,351","337,117",18.3
54,001,Barbour County,"3,409","2,691","4,127",21.5
54,003,Berkeley County,"14,356","11,935","16,777",13.2
54,005,Boone County,"5,172","4,258","6,086",22.1
54,007,Braxton County,"3,124","2,446","3,802",22.2
54,009,Brooke County,"3,416","2,703","4,129",15.1
54,011,Cabell County,"20,377","17,794","22,960",21.9
54,013,Calhoun County,"1,623","1,259","1,987",21.8
54,015,Clay County,"2,214","1,736","2,692",25.1
54,017,Doddridge County,"1,305",978,"1,632",17.4
54,019,Fayette County,"9,215","7,514","10,916",21.4
54,021,Gilmer County,"1,851","1,453","2,249",28.9
54,023,Grant County,"1,959","1,533","2,385",17.0
54,025,Greenbrier County,"7,308","6,305","8,311",21.1
54,027,Hampshire County,"4,855","4,057","5,653",21.2
54,029,Hancock County,"3,841","3,007","4,675",12.9
54,031,Hardy County,"2,103","1,619","2,587",15.3
54,033,Harrison County,"9,412","7,617","11,207",13.9
54,035,Jackson County,"4,817","3,778","5,856",16.7
54,037,Jefferson County,"5,526","4,448","6,604",10.2
54,039,Kanawha County,"31,400","27,430","35,370",16.8
54,041,Lewis County,"3,212","2,620","3,804",20.0
54,043,Lincoln County,"5,215","4,229","6,201",24.4
54,045,Logan County,"6,972","5,524","8,420",20.2
54,047,McDowell County,"6,981","5,662","8,300",34.9
54,049,Marion County,"9,920","8,325","11,515",17.9
54,051,Marshall County,"4,820","3,843","5,797",15.2
54,053,Mason County,"5,397","4,304","6,490",20.6
54,055,Mercer County,"12,413","10,375","14,451",20.5
54,057,Mineral County,"4,307","3,522","5,092",16.1
54,059,Mingo County,"7,163","5,951","8,375",28.1
54,061,Monongalia County,"21,601","19,581","23,621",22.5
54,063,Monroe County,"2,595","2,093","3,097",19.3
54,065,Morgan County,"2,246","1,717","2,775",13.0
54,067,Nicholas County,"5,001","4,012","5,990",19.6
54,069,Ohio County,"7,506","6,369","8,643",18.4
54,071,Pendleton County,"1,197",944,"1,450",16.7
54,073,Pleasants County,"1,152",929,"1,375",16.5
54,075,Pocahontas County,"1,460","1,128","1,792",17.6
54,077,Preston County,"5,501","4,445","6,557",17.6
54,079,Putnam County,"5,631","4,348","6,914",10.0
54,081,Raleigh County,"13,163","10,669","15,657",17.7
54,083,Randolph County,"5,609","4,595","6,623",20.8
54,085,Ritchie County,"1,739","1,331","2,147",17.7
54,087,Roane County,"3,336","2,725","3,947",23.1
54,089,Summers County,"3,134","2,416","3,852",25.8
54,091,Taylor County,"2,765","2,135","3,395",16.8
54,093,Tucker County,"1,152",893,"1,411",17.1
54,095,Tyler County,"1,415","1,085","1,745",15.8
54,097,Upshur County,"4,599","3,651","5,547",19.7
54,099,Wayne County,"8,169","6,766","9,572",20.0
54,101,Webster County,"2,278","1,739","2,817",26.1
54,103,Wetzel County,"2,914","2,318","3,510",18.5
54,105,Wirt County,"1,178",938,"1,418",20.3
54,107,Wood County,"14,609","12,540","16,678",17.2
54,109,Wyoming County,"5,100","4,021","6,179",22.8
55,000,Wisconsin,"737,307","723,342","751,272",13.2
55,001,Adams County,"3,352","2,796","3,908",17.8
55,003,Ashland County,"2,303","1,818","2,788",14.9
55,005,Barron County,"6,130","5,117","7,143",13.7
55,007,Bayfield County,"2,011","1,621","2,401",13.6
55,009,Brown County,"29,879","26,657","33,101",12.0
55,011,Buffalo County,"1,375","1,090","1,660",10.5
55,013,Burnett County,"2,505","2,165","2,845",16.5
55,015,Calumet County,"2,891","2,346","3,436",5.9
55,017,Chippewa County,"6,497","5,322","7,672",10.7
55,019,Clark County,"5,412","4,703","6,121",16.0
55,021,Columbia County,"4,866","4,000","5,732",8.8
55,023,Crawford County,"2,293","1,865","2,721",14.7
55,025,Dane County,"67,242","62,590","71,894",13.4
55,027,Dodge County,"8,158","6,739","9,577",9.9
55,029,Door County,"3,016","2,496","3,536",11.0
55,031,Douglas County,"5,896","4,850","6,942",13.9
55,033,Dunn County,"5,677","4,590","6,764",13.9
55,035,Eau Claire County,"13,916","12,296","15,536",14.4
55,037,Florence County,565,440,690,12.8
55,039,Fond du Lac County,"9,698","8,119","11,277",9.9
55,041,Forest County,"1,519","1,236","1,802",17.0
55,043,Grant County,"7,043","5,992","8,094",15.0
55,045,Green County,"3,174","2,562","3,786",8.7
55,047,Green Lake County,"2,111","1,666","2,556",11.3
55,049,Iowa County,"2,090","1,656","2,524",8.9
55,051,Iron County,903,729,"1,077",15.6
55,053,Jackson County,"2,698","2,198","3,198",14.0
55,055,Jefferson County,"8,594","7,217","9,971",10.6
55,057,Juneau County,"3,274","2,626","3,922",13.1
55,059,Kenosha County,"25,089","22,172","28,006",15.4
55,061,Kewaunee County,"1,807","1,449","2,165",8.9
55,063,La Crosse County,"14,121","12,322","15,920",12.6
55,065,Lafayette County,"1,952","1,548","2,356",11.7
55,067,Langlade County,"3,033","2,525","3,541",15.9
55,069,Lincoln County,"2,982","2,406","3,558",10.9
55,071,Manitowoc County,"8,558","7,228","9,888",10.8
55,073,Marathon County,"13,287","11,259","15,315",9.9
55,075,Marinette County,"5,417","4,545","6,289",13.4
55,077,Marquette County,"1,929","1,595","2,263",13.0
55,078,Menominee County,"1,295","1,003","1,587",29.1
55,079,Milwaukee County,"205,183","196,161","214,205",22.0
55,081,Monroe County,"6,394","5,294","7,494",14.4
55,083,Oconto County,"3,887","3,239","4,535",10.5
55,085,Oneida County,"4,391","3,650","5,132",12.6
55,087,Outagamie County,"17,857","15,952","19,762",10.0
55,089,Ozaukee County,"4,276","3,447","5,105",5.0
55,091,Pepin County,866,691,"1,041",12.1
55,093,Pierce County,"4,153","3,504","4,802",10.8
55,095,Polk County,"4,781","4,094","5,468",11.2
55,097,Portage County,"10,259","9,213","11,305",15.4
55,099,Price County,"1,741","1,388","2,094",13.0
55,101,Racine County,"24,966","21,577","28,355",13.1
55,103,Richland County,"2,343","1,912","2,774",13.5
55,105,Rock County,"23,554","20,963","26,145",14.9
55,107,Rusk County,"2,387","1,999","2,775",16.9
55,109,St. Croix County,"4,199","3,219","5,179",4.9
55,111,Sauk County,"7,429","6,254","8,604",11.9
55,113,Sawyer County,"2,731","2,253","3,209",17.0
55,115,Shawano County,"4,548","3,744","5,352",11.2
55,117,Sheboygan County,"10,165","8,303","12,027",9.1
55,119,Taylor County,"2,363","1,900","2,826",11.7
55,121,Trempealeau County,"3,521","3,038","4,004",12.2
55,123,Vernon County,"5,395","4,637","6,153",18.0
55,125,Vilas County,"3,126","2,636","3,616",14.8
55,127,Walworth County,"13,748","11,939","15,557",13.7
55,129,Washburn County,"2,072","1,690","2,454",13.4
55,131,Washington County,"7,761","6,252","9,270",5.9
55,133,Waukesha County,"22,536","20,055","25,017",5.8
55,135,Waupaca County,"5,228","4,374","6,082",10.4
55,137,Waushara County,"3,184","2,630","3,738",13.9
55,139,Winnebago County,"19,505","17,286","21,724",12.1
55,141,Wood County,"8,201","6,811","9,591",11.3
56,000,Wyoming,"63,860","60,264","67,456",11.2
56,001,Albany County,"8,547","7,697","9,397",24.0
56,003,Big Horn County,"1,251",952,"1,550",10.7
56,005,Campbell County,"3,391","2,634","4,148",7.1
56,007,Carbon County,"1,851","1,471","2,231",12.3
56,009,Converse County,"1,299","1,003","1,595",9.3
56,011,Crook County,602,449,755,8.4
56,013,Fremont County,"5,558","4,421","6,695",14.0
56,015,Goshen County,"1,762","1,343","2,181",14.3
56,017,Hot Springs County,513,376,650,10.9
56,019,Johnson County,824,643,"1,005",9.7
56,021,Laramie County,"10,165","8,464","11,866",10.8
56,023,Lincoln County,"1,656","1,276","2,036",9.0
56,025,Natrona County,"8,262","6,756","9,768",10.4
56,027,Niobrara County,326,250,402,14.7
56,029,Park County,"3,049","2,343","3,755",10.8
56,031,Platte County,"1,130",891,"1,369",13.0
56,033,Sheridan County,"2,890","2,262","3,518",9.9
56,035,Sublette County,675,519,831,6.8
56,037,Sweetwater County,"4,346","3,645","5,047",9.8
56,039,Teton County,"1,751","1,360","2,142",7.7
56,041,Uinta County,"2,081","1,622","2,540",10.0
56,043,Washakie County,"1,030",813,"1,247",12.6
56,045,Weston County,901,727,"1,075",13.2
